id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_132.nii.gz	0.8890456278234	0.800253952897784	0.8900425372156597	0.8035956095129364	1.0	0.2637725154483723	1.0	1.0
image_133.nii.gz	0.9055058636453985	0.8273281999128287	0.9063287186358964	0.8295417192733349	1.0	0.1979189817473701	1.0	1.0
image_134.nii.gz	0.9114811568799299	0.8373590982286635	0.919173360590154	0.851056559065588	1.0	0.1630024042765705	1.0	1.0
image_135.nii.gz	0.8455217748562038	0.7323843416370107	0.8503794703991577	0.7417183448455533	1.0	0.36418745695052956	0.9090909090909091	0.9090909090909091
image_137.nii.gz	0.9051994730593459	0.826816804325866	0.9056467642827865	0.8281305457338373	1.0	0.1737017954043914	1.0	1.0
image_140.nii.gz	0.892840418665283	0.806424325560128	0.8936951791083899	0.8081055257146179	1.0	0.26332736341982715	1.0	1.0
image_141.nii.gz	0.9026472610589045	0.8225680121142499	0.9023811926214592	0.8228166748095863	1.0	0.20402557155712453	1.0	1.0
image_142.nii.gz	0.8962284515989761	0.8119691551184622	0.9000573913021266	0.8186101825204455	1.0	0.22642622162640524	0.9	0.8181818181818182
image_143.nii.gz	0.8627879150463655	0.7586869032275035	0.8583801588542802	0.7534780746413762	1.0	0.264686753777585	1.0	1.0
image_145.nii.gz	0.8703177333212637	0.7704093079906408	0.880452426319362	0.7880884484564892	1.0	0.24682647399269633	0.9090909090909091	0.9090909090909091
image_146.nii.gz	0.8771678599840891	0.7812101459543715	0.890341258397257	0.8042675644799485	1.0	0.21211810827328403	0.9	0.9
image_147.nii.gz	0.9194413681016008	0.8508944734320094	0.9194261032672398	0.8511637818664846	1.0	0.17581768532027417	1.0	1.0
image_149.nii.gz	0.8856982288210874	0.7948459310838513	0.9032094449131789	0.8238582275613444	1.0	0.18714415937654785	0.8181818181818182	0.9
image_150.nii.gz	0.9013864392400259	0.8204763453097057	0.9118864788119762	0.838841932467436	1.0	0.19963427749078103	0.6363636363636364	0.7777777777777778
image_152.nii.gz	0.9328138824671062	0.8740873472225936	0.9303995313892244	0.8707703763386451	1.0	0.15336866434370722	1.0	1.0
image_153.nii.gz	0.9089571784798092	0.8331086191588016	0.9147509279323432	0.8434866463578561	1.0	0.15599185824261838	1.0	1.0
image_155.nii.gz	0.9145593381217505	0.8425696311571693	0.9148930010886691	0.8437986004006615	1.0	0.19369254233411165	1.0	1.0
image_157.nii.gz	0.9331383923658602	0.8746573929445051	0.932466014479825	0.8738611256073945	1.0	0.14882544949384033	1.0	1.0
image_158.nii.gz	0.930177862707629	0.8694696345149766	0.9304435690898921	0.8704834511497842	1.0	0.1624458490381192	1.0	1.0
image_159.nii.gz	0.926466046735065	0.8630058172984721	0.926340771280273	0.8632008603481638	1.0	0.15695244520073034	1.0	1.0
image_160.nii.gz	0.9130187120845319	0.8399580767719115	0.9195673933271575	0.8514949351262076	1.0	0.1705358983077461	0.8	0.8888888888888888
image_162.nii.gz	0.9382372027331374	0.8836598957397088	0.937608270895494	0.8827942832862969	1.0	0.1330574278576905	1.0	1.0
image_163.nii.gz	0.9213896207340236	0.8542376732560781	0.9217976318008436	0.8552976823616875	1.0	0.18091916221079385	1.0	1.0
image_164.nii.gz	0.9061386138613862	0.8283852280955829	0.9125763732653809	0.8407066307786113	1.0	0.18740604418252008	1.0	1.0
image_166.nii.gz	0.9278525627415177	0.865415082382763	0.9276769383572152	0.8654259326730489	1.0	0.16723000681252814	1.0	1.0
